[62.9, 63.6]
[101.09, 126.43]
[89.39, 160.31]
[125.12, 244.7]
[150.99, 206.51]
[184.25, 270.57]
[169.47, 237.92]
[136.21, 287.82]
[152.22, 350.65]
[103.56, 275.5]
[92.47, 312.46]
[70.3, 350.65]
[86.93, 376.52]
[88.78, 423.33]
[146.06, 401.77]
[132.51, 362.35]
[138.05, 319.23]
[166.39, 393.76]
[189.18, 444.27]
[273.78, 342.0]
[253.46, 428.6]
[291.46, 411.81]
[325.92, 391.49]
[462.28, 1580.63]
[460.8, 1542.19]
[479.28, 1533.32]
[485.93, 1562.89]
[493.22, 1470.91]
[501.14, 1429.2]
[444.65, 1469.33]
[434.61, 1441.87]
[431.45, 1421.28]
[418.77, 1459.83]
[377.59, 1402.28]
[289.42, 1470.91]
[170.09, 1462.46]
[175.37, 1495.73]
[184.88, 1527.93]
[201.77, 1501.54]
[176.96, 1546.41]
[240.84, 1363.2]
[196.49, 1376.4]
[186.99, 1353.17]
[159.01, 1400.16]
[154.26, 1372.18]
[126.8, 1346.84]
[125.74, 1291.4]
[157.42, 1343.14]
[204.28, 1536.29]
[479.33, 1304.4]
[476.6, 1330.76]
[424.33, 1284.86]
[416.61, 1330.76]
[334.34, 1295.77]
[363.89, 1303.04]
[354.34, 1244.86]
[425.24, 1255.32]
[292.53, 1237.59]
[300.26, 1278.04]
[292.53, 1312.58]
[317.98, 1352.12]
[229.81, 1247.14]
[198.45, 1238.05]
[202.09, 1210.32]
[199.82, 1284.86]
[250.72, 1215.78]
[337.29, 1167.63]
[327.24, 1136.32]
[319.51, 1094.97]
[407.24, 1188.88]
[420.38, 1122.41]
[406.47, 1150.62]
[471.4, 1149.46]
[460.19, 1125.89]
[496.9, 1160.28]
[502.31, 1203.18]
[514.68, 1234.87]
[530.14, 1175.36]
[517.77, 1140.19]
[270.82, 1228.69]
[115.86, 1156.86]
[114.46, 1077.22]
[152.19, 1043.22]
[169.88, 1064.18]
[183.39, 1100.51]
[200.62, 974.76]
[269.09, 960.32]
[265.83, 988.26]
[278.4, 1005.03]
[308.21, 1020.4]
[300.76, 1056.26]
[289.58, 1085.14]
[337.09, 1053.47]
[341.75, 1101.91]
[421.39, 1053.93]
[448.4, 1046.48]
[408.81, 1018.07]
[528.05, 1050.67]
[528.98, 1087.0]
[443.68, 1022.89]
[518.69, 952.44]
[526.07, 906.98]
[382.32, 932.55]
[359.59, 904.14]
[349.93, 932.55]
[331.18, 898.46]
[253.91, 911.53]
[255.61, 868.34]
[189.7, 905.84]
[165.27, 866.64]
[156.18, 930.84]
[156.74, 890.5]
[385.73, 859.25]
[381.18, 807.55]
[418.11, 769.48]
[431.75, 713.22]
[456.75, 705.84]
[403.91, 697.32]
[372.15, 527.23]
[375.3, 558.03]
[353.3, 519.06]
[333.18, 583.17]
[347.64, 625.91]
[299.87, 501.55]
[275.18, 481.35]
[147.04, 490.96]
[151.13, 540.5]
[139.77, 585.95]
[160.22, 621.86]
[190.68, 645.49]
[191.58, 613.22]
[114.78, 561.41]
[101.14, 595.5]
[77.51, 638.22]
[80.23, 671.85]
[34.33, 567.77]
[99.78, 532.78]
[282.03, 450.06]
[248.85, 456.42]
[229.59, 604.14]
[231.92, 647.92]
[229.12, 687.05]
[215.61, 735.95]
[175.56, 707.54]
[210.96, 762.96]
[204.44, 790.91]
[129.45, 748.53]
[153.67, 765.76]
[184.87, 685.18]
[368.38, 477.57]
[369.82, 962.1]
[277.47, 941.22]
[86.75, 204.21]
[84.76, 243.64]
[428.3, 1495.52]
[80.27, 64.13]
[311.92, 487.86]
[317.69, 526.61]
[312.74, 569.48]
[128.08, 544.75]
[400.13, 669.23]
[479.27, 728.59]
[423.21, 1155.46]
[157.57, 1280.44]
[218.94, 1213.69]
[237.75, 1417.07]
[278.52, 1486.51]
[415.15, 1427.37]
[46.92, 104.96]
[334.09, 555.96]
[158.51, 722.94]
[296.78, 1093.27]
[298.34, 1107.33]
[371.01, 1099.13]
[187.63, 1257.53]
[146.53, 1272.03]
[219.06, 1383.25]
[139.68, 1385.66]
[125.17, 1409.84]
[282.15, 1343.47]
[308.13, 1323.73]
[344.07, 1273.51]
[348.54, 1009.07]
[350.03, 977.14]
[306.12, 1153.19]
[301.33, 1181.07]
[305.69, 1215.91]
