[289.03, 110.9]
[301.83, 180.58]
[235.93, 124.54]
[202.56, 124.54]
[185.15, 180.4]
[148.15, 232.63]
[178.62, 291.39]
[272.93, 163.72]
[274.38, 241.34]
[315.73, 236.26]
[277.28, 313.16]
[216.34, 305.18]
[143.8, 438.66]
[177.89, 411.09]
[217.07, 390.05]
[241.73, 337.1]
[287.43, 369.74]
[232.3, 435.03]
[166.29, 458.24]
[353.45, 351.6]
[332.41, 448.09]
[370.86, 401.66]
[414.39, 397.31]
[296.87, 429.95]
[350.55, 499.59]
[193.13, 480.73]
[189.5, 544.57]
[214.89, 604.06]
[228.67, 509.02]
[141.89, 550.83]
[81.04, 529.33]
[107.27, 579.16]
[107.27, 632.14]
[158.15, 584.93]
[385.0, 502.33]
[361.27, 580.38]
[299.45, 556.03]
[316.31, 507.32]
[267.61, 537.92]
[288.84, 614.1]
[330.68, 648.45]
[383.76, 620.97]
[396.24, 554.16]
[428.09, 642.83]
[387.5, 653.45]
[340.04, 693.41]
[323.81, 579.14]
[284.56, 656.47]
[296.77, 701.61]
[321.19, 743.56]
[261.19, 696.3]
[191.1, 623.55]
[127.91, 636.83]
[117.82, 669.22]
[55.69, 569.39]
[163.49, 657.54]
[141.72, 660.19]
[127.38, 689.93]
[106.16, 736.53]
[119.6, 799.43]
[73.91, 814.48]
[54.02, 849.42]
[31.45, 918.76]
[93.8, 889.73]
[163.68, 791.36]
[234.64, 802.65]
[221.2, 877.37]
[256.14, 746.21]
[242.09, 576.93]
[275.52, 851.57]
[244.32, 890.69]
[261.77, 879.06]
[185.1, 829.89]
[111.61, 919.25]
[95.22, 980.58]
[146.51, 950.44]
[152.85, 1015.48]
[200.97, 980.58]
[182.46, 920.83]
[230.44, 949.56]
[233.14, 1000.36]
[262.37, 1065.11]
[285.88, 1136.81]
[254.96, 1089.52]
[241.49, 1106.94]
[177.21, 1143.21]
[155.48, 1074.79]
[130.1, 1036.72]
[92.02, 1034.34]
[119.79, 1090.66]
[249.33, 1024.19]
[74.07, 948.33]
[151.27, 870.6]
[301.96, 925.06]
[218.51, 736.53]
[178.19, 742.98]
[121.75, 846.19]
[65.85, 789.75]
[320.8, 352.33]
[184.42, 369.02]
[224.32, 205.07]
