[505.74, 221.95]
[289.09, 384.66]
[324.65, 442.43]
[149.1, 462.43]
[160.21, 535.21]
[234.1, 535.76]
[265.76, 503.54]
[297.43, 544.65]
[218.54, 550.76]
[358.54, 589.09]
[93.55, 487.99]
[46.88, 595.2]
[194.66, 596.87]
[134.1, 521.32]
[162.43, 591.31]
[127.99, 673.53]
[70.77, 686.31]
[102.44, 709.09]
[119.1, 629.65]
[169.1, 667.98]
[219.65, 725.75]
[185.77, 714.64]
[236.32, 664.64]
[156.88, 434.1]
[120.77, 425.21]
[244.65, 830.19]
[301.87, 776.86]
[305.76, 828.52]
[342.43, 859.63]
[296.32, 851.3]
[259.65, 893.52]
[254.1, 942.96]
[236.32, 869.63]
[320.76, 938.52]
[227.43, 924.63]
[214.65, 805.75]
[209.1, 844.64]
[177.43, 926.3]
[170.21, 898.52]
[137.99, 840.75]
[104.66, 860.19]
[65.22, 906.85]
[62.99, 850.19]
[229.65, 980.18]
[465.97, 964.53]
[477.44, 988.15]
[487.56, 1005.7]
[524.68, 1047.54]
[498.36, 1028.3]
[456.18, 1002.32]
[475.42, 1025.61]
[499.71, 1084.65]
[483.52, 1072.17]
[439.31, 1021.89]
[433.92, 1051.92]
[415.02, 1063.73]
[372.84, 1048.21]
[367.11, 1098.15]
[525.36, 1099.16]
[541.21, 1127.17]
[555.72, 1164.96]
[503.09, 1152.81]
[487.23, 1174.07]
[545.94, 1197.35]
[517.26, 1200.05]
[462.93, 1177.44]
[458.55, 1126.49]
[476.77, 1158.89]
[474.07, 1229.07]
[439.65, 1202.08]
[422.78, 1169.35]
[413.33, 1186.89]
[386.34, 1199.38]
[346.19, 986.13]
[324.93, 1018.86]
[334.71, 1055.97]
[271.95, 1052.94]
[319.19, 1094.1]
[253.4, 1064.75]
[269.59, 1132.9]
[247.32, 1193.64]
[294.9, 1108.27]
[291.52, 1150.45]
[312.78, 1186.22]
[256.09, 1239.53]
[267.9, 1220.3]
[223.36, 1071.49]
[210.21, 1131.22]
[170.05, 1127.17]
[157.23, 1111.31]
[150.14, 1147.41]
[93.46, 1191.28]
[124.16, 1197.69]
[181.86, 1199.38]
[340.38, 1214.94]
[374.52, 1211.78]
[386.28, 1258.55]
[398.33, 1313.07]
[400.63, 1318.8]
[446.54, 1276.63]
[471.79, 1296.14]
[451.13, 1328.27]
[362.76, 1322.53]
[385.42, 1368.44]
[168.7, 1164.96]
[287.75, 1288.93]
[306.08, 1326.62]
[270.12, 1353.93]
[189.9, 1265.42]
[198.54, 1295.5]
[213.75, 1308.29]
[175.72, 1304.83]
[197.85, 1324.2]
[161.54, 1241.9]
[141.14, 1305.53]
[137.34, 1260.23]
[56.49, 1266.35]
[55.67, 1302.99]
[173.81, 1346.21]
[166.81, 1382.44]
[161.87, 1414.13]
[189.86, 1351.56]
[224.85, 1351.15]
[220.32, 1389.43]
[272.6, 1412.49]
[296.18, 1448.24]
[238.43, 1399.82]
[236.68, 1457.58]
[377.86, 1430.16]
[391.86, 1472.75]
[472.7, 1433.96]
[509.51, 1379.1]
[499.09, 1331.18]
[540.07, 1408.27]
[343.52, 1351.32]
[194.2, 1391.22]
[340.73, 1405.89]
[329.89, 1302.67]
[427.34, 1300.27]
[301.5, 1576.71]
[332.51, 1639.75]
[333.02, 1619.41]
[335.06, 1548.24]
[346.75, 1526.38]
[487.06, 1518.75]
[480.96, 1590.43]
[451.47, 1509.6]
[415.89, 1547.22]
[445.88, 1590.94]
[478.43, 1682.96]
[499.75, 1744.71]
[459.31, 1758.31]
[453.8, 1690.68]
[414.47, 1714.2]
[402.33, 1612.01]
[370.35, 1694.72]
[391.31, 1656.12]
[314.11, 1685.16]
[318.16, 1642.52]
[473.95, 1309.21]
[508.56, 1412.29]
[440.46, 1433.12]
[390.46, 1524.35]
[437.02, 1706.74]
[474.48, 1501.65]
[333.22, 1705.69]
[382.4, 1572.8]
[311.91, 1735.16]
[363.37, 1728.91]
[371.82, 1619.0]
[427.33, 1671.93]
[458.94, 1735.16]
[487.98, 1716.41]
[430.12, 1520.28]
[457.06, 1544.17]
[301.0, 1622.46]
[298.96, 1510.62]
[466.45, 1378.4]
[341.1, 1438.91]
[91.07, 1315.34]
[318.87, 1385.75]
[212.57, 1184.19]
[239.9, 1124.47]
[409.28, 1111.31]
[402.2, 1018.18]
[110.77, 922.41]
[307.43, 884.08]
[87.44, 611.31]
[131.32, 592.43]
[63.55, 545.76]
[259.1, 586.87]
[171.88, 399.1]
[206.88, 455.77]
[297.38, 1197.75]
