[587.03, 130.76]
[512.62, 134.87]
[471.53, 112.96]
[459.67, 174.13]
[414.02, 185.54]
[438.67, 147.65]
[417.67, 150.85]
[506.23, 206.08]
[517.64, 250.82]
[604.38, 264.52]
[486.14, 280.95]
[480.66, 319.3]
[493.45, 375.45]
[418.58, 341.21]
[414.02, 372.71]
[558.0, 380.73]
[557.53, 464.37]
[504.39, 438.95]
[501.15, 418.16]
[521.49, 476.85]
[456.33, 410.76]
[407.34, 473.15]
[389.32, 514.74]
[386.09, 480.08]
[377.31, 555.41]
[310.3, 471.3]
[352.35, 489.33]
[283.96, 491.17]
[241.44, 437.11]
[224.34, 479.62]
[241.9, 543.39]
[266.4, 445.89]
[472.44, 513.03]
[450.92, 527.06]
[526.24, 576.65]
[489.28, 619.69]
[480.39, 601.45]
[573.02, 592.56]
[591.26, 628.58]
[454.2, 644.48]
[398.06, 621.56]
[362.5, 658.52]
[386.83, 592.09]
[363.91, 623.9]
[291.87, 536.42]
[257.71, 587.88]
[257.71, 463.91]
[92.2, 487.47]
[62.84, 498.84]
[90.31, 555.19]
[34.9, 561.35]
[32.53, 512.1]
[564.77, 749.01]
[556.21, 780.4]
[623.06, 797.52]
[662.6, 748.61]
[447.77, 727.0]
[404.97, 724.15]
[400.08, 761.24]
[415.16, 803.23]
[393.55, 819.13]
[349.12, 759.61]
[320.99, 769.8]
[336.89, 802.42]
[303.87, 742.49]
[449.25, 863.75]
[456.67, 890.99]
[464.51, 909.97]
[373.31, 872.83]
[393.53, 928.54]
[341.54, 874.89]
[299.45, 886.03]
[347.32, 905.84]
[572.22, 902.54]
[552.41, 942.98]
[615.68, 934.4]
[609.84, 977.43]
[636.15, 929.39]
[649.94, 968.66]
[451.93, 1039.26]
[383.22, 1034.6]
[396.78, 982.51]
[336.85, 1051.72]
[358.25, 1074.56]
[320.44, 1066.71]
[292.61, 1060.29]
[289.76, 1096.67]
[263.04, 1137.52]
[247.87, 1170.89]
[281.24, 1157.03]
[220.57, 1119.32]
[227.5, 1155.29]
[187.63, 1110.66]
[187.63, 1148.36]
[224.9, 962.44]
[241.37, 987.58]
[168.56, 991.91]
[455.45, 1152.69]
[554.26, 1133.62]
[542.99, 1158.76]
[580.26, 1140.56]
[590.66, 1173.06]
[466.38, 1216.6]
[469.2, 1259.84]
[343.54, 1227.25]
[528.42, 1258.48]
[536.78, 1283.03]
[497.61, 1248.04]
[500.22, 1272.58]
[614.58, 1327.76]
[585.27, 1305.11]
[577.72, 1329.98]
[435.16, 1266.48]
[413.4, 1305.11]
[414.73, 1271.36]
[391.19, 1301.12]
[370.32, 1302.0]
[354.33, 1292.68]
[336.18, 1292.94]
[321.08, 1319.6]
[308.56, 1351.39]
[246.9, 1317.35]
[256.54, 1351.39]
[216.72, 1311.57]
[168.99, 1320.85]
[178.09, 1354.34]
[144.28, 1348.49]
[150.13, 1384.57]
[274.15, 1429.56]
[326.67, 1372.89]
[337.73, 1403.76]
[391.63, 1398.23]
[379.66, 1419.42]
[446.46, 1383.49]
[449.68, 1412.05]
[510.5, 1414.35]
[494.37, 1433.24]
[502.66, 1457.2]
[488.84, 1478.39]
[380.85, 1510.64]
[368.95, 1486.0]
[285.86, 1546.24]
[270.75, 1564.18]
[248.09, 1596.28]
[255.17, 1541.04]
[430.33, 1485.33]
[437.88, 1501.39]
[281.61, 1583.06]
[171.59, 1341.01]
[354.51, 1185.26]
[195.0, 977.61]
[407.34, 542.93]
[514.9, 310.62]
[426.28, 279.26]
[563.7, 173.23]
[462.4, 450.59]
[513.65, 390.92]
[412.24, 847.0]
[345.38, 1128.74]
[547.75, 1413.13]
[567.25, 1432.04]
[471.65, 1528.21]
[485.29, 1502.73]
[300.64, 1634.7]
[302.17, 1598.58]
[320.48, 1708.97]
[354.06, 1720.17]
[346.43, 1612.82]
[300.64, 1664.71]
[263.51, 1669.8]
[286.4, 1614.86]
[242.14, 1573.65]
[297.51, 1473.97]
[327.38, 1475.51]
[330.47, 1441.52]
[302.65, 1289.19]
[298.92, 1329.04]
[429.03, 1209.36]
[435.31, 1233.14]
[385.05, 1108.84]
[460.57, 978.05]
[474.46, 1005.83]
[420.51, 1017.59]
[322.23, 1506.41]
[355.08, 1658.1]
[345.41, 1683.03]
[332.18, 1731.36]
