[178.72, 74.09]
[195.78, 120.74]
[211.1, 191.41]
[185.69, 174.0]
[133.12, 169.13]
[128.94, 216.82]
[97.26, 149.28]
[103.87, 200.11]
[62.1, 121.08]
[48.87, 80.7]
[75.21, 57.41]
[206.31, 223.39]
[172.13, 194.85]
[189.4, 238.55]
[157.49, 273.23]
[90.45, 338.45]
[61.33, 283.54]
[42.82, 306.6]
[48.89, 261.09]
[88.33, 466.58]
[92.32, 412.84]
[153.74, 396.56]
[172.47, 366.16]
[174.32, 343.74]
[213.93, 348.65]
[221.61, 392.26]
[228.67, 479.79]
[271.36, 503.13]
[287.94, 534.76]
[247.18, 640.23]
[287.22, 655.9]
[169.16, 476.07]
[175.33, 517.48]
[151.98, 548.76]
[167.08, 423.26]
[168.66, 399.03]
[106.03, 456.3]
[183.18, 591.61]
[203.7, 666.54]
[241.16, 680.81]
[275.5, 684.83]
[288.88, 751.28]
[99.33, 653.61]
[113.6, 698.65]
[52.5, 688.4]
[81.49, 674.12]
[48.93, 643.35]
[236.64, 753.79]
[305.27, 831.9]
[303.92, 883.82]
[263.73, 834.15]
[256.96, 863.05]
[251.09, 882.92]
[205.94, 772.75]
[224.45, 817.9]
[188.33, 824.67]
[184.72, 785.84]
[244.47, 936.25]
[200.59, 921.63]
[148.48, 911.11]
[183.22, 859.01]
[128.37, 868.61]
[123.8, 895.12]
[98.21, 918.88]
[98.21, 890.55]
[124.72, 826.56]
[88.15, 833.87]
[87.24, 859.47]
[79.92, 883.69]
[321.18, 991.5]
[347.22, 1022.98]
[303.69, 993.83]
[284.65, 978.28]
[266.38, 977.89]
[214.69, 972.06]
[151.34, 979.84]
[179.71, 1031.14]
[141.62, 1040.47]
[113.64, 1030.36]
[130.35, 1007.04]
[215.08, 1036.58]
[199.53, 991.11]
[271.95, 1047.59]
[281.79, 1081.04]
[336.69, 1109.03]
[351.41, 1134.13]
[310.26, 1112.05]
[285.83, 1137.47]
[220.26, 1097.66]
[217.25, 1137.14]
[182.46, 1120.08]
[167.4, 1152.19]
[159.37, 1119.74]
[140.64, 1125.76]
[155.02, 1093.64]
[176.59, 1172.52]
[194.81, 1137.81]
[226.01, 1177.93]
[275.03, 1177.58]
[301.09, 1200.55]
[344.63, 1249.92]
[290.12, 1220.78]
[307.17, 1311.56]
[282.53, 1289.35]
[258.24, 1249.09]
[261.01, 1277.2]
[256.85, 1317.12]
[234.63, 1251.52]
[234.63, 1286.58]
[231.16, 1313.65]
[367.43, 1465.24]
[364.86, 1430.95]
[382.86, 1415.52]
[416.72, 1420.66]
[298.0, 1412.52]
[282.14, 1393.66]
[266.71, 1376.51]
[252.13, 1346.94]
[237.99, 1370.94]
[213.13, 1338.37]
[191.27, 1366.23]
[217.42, 1405.23]
[224.27, 1380.8]
[232.85, 1407.37]
[264.13, 1468.24]
[267.14, 1520.53]
[233.7, 1460.95]
[321.35, 1497.18]
[324.39, 1531.46]
[333.07, 1554.89]
[278.74, 1322.08]
[295.87, 1262.78]
[182.12, 882.99]
[251.51, 1094.01]
[340.17, 1219.41]
[149.01, 1014.43]
[239.89, 901.97]
[306.37, 676.35]
[253.55, 461.97]
[89.6, 298.73]
[280.89, 714.42]
[112.57, 863.13]
[308.4, 1485.97]
