[411.32, 95.45]
[441.05, 134.44]
[404.99, 132.0]
[434.23, 179.28]
[393.29, 178.79]
[377.69, 121.77]
[365.99, 194.39]
[376.72, 250.44]
[355.76, 248.49]
[324.57, 121.28]
[314.82, 184.15]
[290.95, 429.27]
[299.94, 469.23]
[269.97, 494.2]
[267.97, 523.67]
[243.5, 474.72]
[248.49, 514.18]
[246.49, 437.76]
[233.01, 419.78]
[190.55, 456.24]
[152.6, 496.2]
[159.59, 452.24]
[132.12, 483.71]
[175.07, 428.77]
[215.03, 504.19]
[199.04, 539.65]
[165.08, 516.18]
[252.44, 653.38]
[245.36, 707.99]
[235.25, 668.04]
[231.2, 625.57]
[253.45, 635.18]
[231.2, 744.39]
[197.33, 685.74]
[196.82, 612.93]
[176.6, 665.52]
[170.53, 628.61]
[147.78, 685.74]
[139.18, 636.7]
[118.45, 671.58]
[173.24, 736.75]
[155.32, 722.42]
[124.62, 737.26]
[112.33, 777.18]
[103.63, 811.99]
[180.4, 787.42]
[160.44, 791.51]
[214.7, 824.27]
[224.42, 897.97]
[210.09, 878.01]
[164.03, 846.79]
[149.69, 868.29]
[95.88, 925.96]
[95.01, 999.95]
[58.45, 987.33]
[175.96, 984.28]
[184.23, 1010.39]
[186.4, 1043.03]
[232.1, 1018.66]
[206.86, 993.85]
[197.28, 969.05]
[166.38, 1062.3]
[167.7, 1112.09]
[178.72, 1160.99]
[117.48, 1035.86]
[123.29, 1129.35]
[110.17, 1167.64]
[77.65, 1147.71]
[74.51, 1114.67]
[57.72, 1152.43]
[30.45, 1188.1]
[75.03, 1186.0]
[49.86, 1211.18]
[148.59, 1177.66]
[147.34, 1153.93]
[141.72, 1219.49]
[161.08, 1242.6]
[188.55, 1271.32]
[104.76, 1289.12]
[116.97, 1321.51]
[152.54, 1352.84]
[83.36, 1273.69]
[74.33, 1308.52]
[64.33, 1333.36]
[44.34, 1306.59]
[60.14, 1271.44]
[72.07, 1234.67]
[54.01, 1257.57]
[59.74, 1102.1]
[163.29, 1321.75]
[146.45, 1406.86]
[124.7, 1379.76]
[70.5, 1378.42]
[30.69, 1407.53]
[59.13, 1400.5]
[87.05, 1477.94]
[86.72, 1520.95]
[54.2, 1430.52]
[124.99, 1450.17]
[113.81, 1416.3]
[46.41, 1500.63]
[109.65, 1092.26]
[51.44, 1124.96]
[251.67, 555.67]
[206.87, 467.38]
[271.97, 446.25]
[125.47, 936.78]
[238.87, 1141.49]
[201.6, 1141.49]
[181.32, 1072.52]
[92.03, 1443.87]
[138.62, 973.59]
[154.39, 1015.67]
