[353.58, 58.66]
[335.87, 114.73]
[315.21, 169.32]
[377.96, 217.85]
[470.93, 192.26]
[428.4, 147.09]
[492.98, 292.56]
[406.56, 257.35]
[397.49, 301.63]
[478.97, 360.94]
[495.04, 343.56]
[565.89, 393.41]
[624.61, 397.35]
[594.43, 340.28]
[593.44, 265.16]
[639.04, 329.78]
[564.59, 359.57]
[590.45, 423.52]
[485.98, 474.81]
[489.27, 526.58]
[554.69, 570.34]
[419.62, 490.34]
[338.14, 431.08]
[319.09, 466.81]
[310.99, 354.86]
[297.65, 411.08]
[270.02, 360.1]
[250.01, 422.03]
[130.43, 372.96]
[155.21, 413.46]
[182.84, 479.68]
[211.9, 523.03]
[172.36, 526.84]
[209.04, 574.0]
[127.1, 507.78]
[130.43, 560.19]
[94.23, 486.82]
[47.54, 523.5]
[92.8, 449.66]
[197.13, 415.84]
[413.97, 435.02]
[358.07, 503.48]
[310.26, 529.41]
[345.1, 546.42]
[377.75, 370.28]
[571.56, 647.02]
[597.2, 687.78]
[600.98, 724.76]
[545.93, 655.84]
[506.42, 622.65]
[519.45, 704.59]
[449.27, 656.69]
[400.94, 638.61]
[441.29, 681.48]
[400.94, 675.6]
[180.45, 752.03]
[155.48, 723.61]
[147.29, 773.14]
[127.05, 742.56]
[113.7, 767.11]
[106.38, 722.32]
[296.06, 780.71]
[343.66, 833.81]
[353.43, 725.78]
[231.36, 900.95]
[210.61, 875.93]
[195.35, 907.66]
[119.06, 955.88]
[94.03, 941.23]
[64.16, 961.81]
[57.98, 1000.73]
[261.87, 952.54]
[231.6, 988.99]
[291.53, 951.31]
[290.29, 983.43]
[272.99, 1018.03]
[393.2, 1051.47]
[401.45, 1101.01]
[368.05, 1029.7]
[439.35, 1089.37]
[470.88, 1138.53]
[445.26, 972.25]
[405.91, 933.95]
[329.32, 913.21]
[387.29, 925.44]
[385.7, 877.05]
[392.61, 799.93]
[428.25, 808.97]
[418.14, 860.56]
[453.24, 797.8]
[669.03, 1016.1]
[649.25, 952.11]
[581.12, 929.59]
[579.46, 960.73]
[631.26, 905.04]
[637.18, 884.77]
[585.38, 864.5]
[592.98, 894.9]
[508.25, 843.67]
[536.12, 874.92]
[499.24, 878.01]
[481.87, 790.45]
[271.65, 733.39]
[219.56, 686.94]
[209.86, 611.83]
[294.06, 549.27]
[374.28, 208.69]
[621.97, 856.62]
[663.43, 971.85]
[647.67, 988.63]
[467.6, 829.71]
[385.7, 833.43]
[427.18, 916.93]
[374.06, 1072.48]
[368.08, 751.42]
[346.71, 798.41]
[297.28, 831.98]
[492.98, 661.73]
[398.45, 451.75]
[536.8, 431.99]
[626.25, 258.93]
[520.62, 369.8]
[47.51, 554.12]
[89.53, 772.49]
[218.36, 714.6]
[536.27, 597.19]
[29.81, 606.47]
