[251.4, 91.86]
[274.14, 179.56]
[293.63, 259.13]
[128.79, 234.77]
[167.77, 264.01]
[207.55, 294.86]
[221.36, 249.39]
[362.64, 186.87]
[398.37, 130.84]
[435.72, 178.75]
[463.33, 216.91]
[469.01, 245.33]
[535.6, 320.03]
[472.26, 291.61]
[418.67, 263.19]
[443.03, 329.78]
[489.31, 361.44]
[378.07, 249.39]
[401.62, 324.09]
[378.88, 412.6]
[335.04, 387.43]
[359.4, 454.01]
[370.76, 516.53]
[425.17, 454.01]
[425.98, 371.19]
[482.82, 422.34]
[499.06, 471.06]
[454.4, 475.12]
[322.05, 422.34]
[270.89, 459.69]
[287.13, 421.53]
[246.53, 386.62]
[199.44, 448.33]
[161.27, 471.87]
[143.41, 529.53]
[160.69, 428.67]
[114.89, 443.93]
[139.47, 604.21]
[92.06, 559.63]
[107.63, 645.95]
[63.05, 656.57]
[252.68, 621.9]
[280.98, 694.07]
[297.26, 590.06]
[334.05, 541.94]
[358.82, 631.1]
[427.45, 578.74]
[447.26, 637.46]
[469.9, 691.24]
[464.95, 588.64]
[480.52, 656.57]
[513.07, 619.07]
[533.59, 659.4]
[549.15, 582.27]
[563.3, 653.03]
[584.53, 578.74]
[533.73, 724.62]
[640.45, 798.4]
[555.22, 782.64]
[579.57, 840.66]
[643.32, 889.37]
[656.93, 845.68]
[593.9, 802.7]
[555.06, 934.75]
[519.74, 825.12]
[516.08, 892.12]
[537.4, 976.78]
[564.27, 1051.32]
[625.31, 983.5]
[598.19, 935.4]
[434.18, 851.55]
[394.1, 955.13]
[437.88, 902.72]
[481.98, 840.24]
[466.25, 776.8]
[436.37, 760.03]
[378.69, 693.44]
[371.88, 735.91]
[388.13, 796.73]
[393.37, 843.91]
[303.72, 742.2]
[320.49, 797.25]
[355.62, 861.22]
[291.66, 804.07]
[281.7, 846.54]
[310.01, 894.77]
[336.75, 962.93]
[322.37, 1025.13]
[283.59, 1082.2]
[155.97, 759.73]
[146.49, 710.99]
[190.27, 738.07]
[203.81, 705.12]
[191.63, 655.02]
[165.45, 679.39]
[242.08, 477.75]
[196.41, 498.34]
[223.45, 626.76]
[371.48, 563.33]
[273.91, 401.22]
[251.62, 291.97]
[218.73, 354.96]
[207.31, 783.09]
[253.66, 742.79]
[234.85, 801.9]
[203.96, 837.5]
[226.12, 738.76]
[437.39, 536.77]
[386.82, 629.41]
[555.67, 875.67]
[590.32, 773.33]
[312.82, 658.69]
[201.03, 585.81]
[406.53, 486.63]
[398.78, 442.07]
