[60.41, 75.98]
[32.3, 117.44]
[94.72, 73.12]
[98.53, 130.78]
[67.08, 186.06]
[268.91, 72.4]
[247.3, 131.83]
[214.59, 201.1]
[182.2, 224.18]
[179.1, 182.84]
[161.18, 228.66]
[168.07, 265.87]
[189.09, 280.0]
[268.34, 176.63]
[254.56, 219.7]
[330.36, 220.74]
[367.92, 242.44]
[460.26, 208.85]
[459.09, 265.24]
[441.07, 241.98]
[444.56, 178.03]
[297.48, 290.23]
[318.99, 345.46]
[332.36, 287.33]
[266.67, 325.11]
[240.51, 370.46]
[230.63, 341.97]
[142.68, 345.71]
[202.2, 310.41]
[225.73, 287.58]
[209.42, 420.91]
[192.61, 469.25]
[119.04, 508.48]
[133.76, 440.53]
[105.73, 431.42]
[134.46, 393.59]
[116.94, 373.97]
[92.42, 418.11]
[67.9, 427.21]
[81.21, 402.69]
[34.97, 396.39]
[308.28, 450.27]
[324.96, 395.46]
[250.49, 487.2]
[232.02, 534.27]
[96.79, 497.33]
[80.11, 555.12]
[107.51, 572.39]
[148.03, 609.33]
[119.43, 640.31]
[78.32, 636.73]
[105.13, 606.95]
[95.0, 686.78]
[55.69, 667.71]
[182.58, 608.14]
[170.66, 573.59]
[231.43, 601.59]
[247.51, 656.39]
[220.71, 664.73]
[213.56, 726.69]
[163.51, 697.5]
[139.77, 695.18]
[123.56, 725.58]
[97.21, 764.08]
[82.52, 797.0]
[142.81, 755.97]
[261.97, 568.7]
[261.37, 627.81]
[302.98, 553.63]
[298.16, 600.06]
[291.52, 633.23]
[336.75, 556.04]
[339.45, 463.83]
[333.71, 510.49]
[219.47, 480.59]
[428.65, 541.88]
[440.76, 580.82]
[407.88, 612.83]
[371.54, 592.93]
[261.19, 687.06]
[297.22, 752.82]
[296.65, 811.15]
[319.52, 769.4]
[340.11, 800.85]
[330.39, 743.67]
[260.05, 814.01]
[248.61, 886.63]
[217.16, 757.39]
[212.02, 827.16]
[232.03, 796.28]
[180.0, 796.28]
[151.98, 827.16]
[153.12, 800.85]
[159.41, 772.26]
[121.1, 794.56]
[111.38, 825.44]
[111.38, 864.9]
[87.36, 843.74]
[104.51, 710.5]
[84.0, 513.28]
[100.13, 648.48]
[199.36, 635.25]
[214.64, 242.75]
[310.14, 172.42]
[289.41, 184.92]
[220.99, 155.05]
[327.46, 635.13]
[322.42, 679.01]
[379.28, 451.6]
[325.81, 807.72]
[394.9, 551.4]
[396.63, 589.47]
[220.71, 689.16]
[181.39, 667.71]
[135.51, 558.69]
[356.53, 406.18]
[59.49, 360.66]
[161.78, 397.79]
[127.07, 281.38]
[225.35, 117.82]
[370.63, 500.16]
[369.6, 546.44]
[259.99, 764.07]
[177.74, 746.37]
