[416.76, 62.85]
[409.85, 119.79]
[398.93, 150.84]
[371.29, 306.1]
[349.12, 372.63]
[423.27, 379.56]
[475.94, 390.65]
[488.41, 454.41]
[414.95, 419.06]
[378.56, 200.89]
[417.46, 269.84]
[341.3, 420.7]
[469.92, 498.02]
[481.25, 545.74]
[518.24, 603.01]
[404.89, 496.23]
[428.75, 460.44]
[269.3, 352.71]
[301.97, 287.38]
[241.6, 385.38]
[206.09, 434.39]
[277.11, 385.38]
[216.04, 471.32]
[270.72, 534.52]
[304.81, 584.95]
[355.23, 527.42]
[372.28, 584.24]
[419.15, 643.18]
[395.72, 558.67]
[367.31, 493.33]
[153.54, 491.91]
[145.02, 435.81]
[154.96, 378.99]
[123.71, 359.82]
[108.09, 448.59]
[355.95, 615.05]
[384.71, 674.72]
[325.04, 676.16]
[263.21, 579.1]
[268.24, 652.43]
[256.02, 719.29]
[222.95, 684.78]
[189.16, 596.35]
[114.39, 592.76]
[158.24, 597.79]
[155.37, 678.31]
[91.38, 590.6]
[75.57, 576.94]
[61.19, 621.52]
[27.4, 635.9]
[104.32, 720.01]
[82.76, 786.15]
[119.42, 757.4]
[104.32, 813.47]
[55.44, 861.64]
[56.15, 909.09]
[147.46, 791.91]
[182.69, 751.65]
[202.82, 819.23]
[191.31, 882.49]
[166.87, 950.79]
[131.64, 910.53]
[126.61, 860.92]
[93.54, 847.98]
[80.6, 876.74]
[170.47, 845.11]
[223.67, 841.51]
[304.19, 820.66]
[331.51, 783.28]
[353.08, 743.02]
[396.21, 743.02]
[404.84, 800.53]
[421.37, 671.84]
[197.83, 1044.31]
[165.6, 1048.47]
[142.21, 1066.66]
[255.02, 1013.12]
[236.82, 956.98]
[240.46, 923.71]
[281.01, 889.92]
[286.21, 922.15]
[314.28, 928.39]
[301.8, 975.69]
[346.9, 824.29]
[374.75, 782.21]
[376.61, 824.91]
[236.66, 505.63]
[423.54, 324.22]
[182.66, 446.46]
[298.42, 482.68]
[254.39, 433.68]
[524.45, 506.39]
[145.45, 719.4]
