[612.54, 392.17]
[635.26, 438.8]
[671.13, 469.89]
[578.62, 416.18]
[555.53, 368.69]
[288.13, 218.65]
[320.81, 281.1]
[320.08, 211.39]
[251.82, 65.42]
[294.18, 34.29]
[123.87, 117.29]
[110.03, 179.54]
[254.41, 148.41]
[148.94, 193.37]
[174.01, 276.37]
[113.49, 324.78]
[137.7, 421.61]
[72.86, 283.28]
[47.79, 328.24]
[84.1, 362.82]
[72.86, 390.49]
[76.32, 423.34]
[209.46, 412.96]
[208.59, 363.69]
[237.99, 393.08]
[322.71, 413.83]
[317.52, 482.13]
[381.5, 391.35]
[402.25, 455.33]
[432.51, 488.18]
[399.66, 347.26]
[374.59, 314.41]
[343.46, 315.27]
[361.62, 282.42]
[275.16, 440.63]
[224.82, 479.03]
[230.04, 536.54]
[217.84, 601.9]
[304.99, 560.07]
[356.41, 556.59]
[366.87, 522.6]
[415.67, 572.27]
[464.47, 558.33]
[495.84, 634.15]
[520.37, 683.84]
[533.71, 715.85]
[488.8, 598.03]
[431.0, 633.6]
[451.45, 696.29]
[477.68, 742.53]
[386.98, 628.7]
[353.63, 605.14]
[258.48, 597.97]
[192.95, 603.64]
[160.18, 632.62]
[121.74, 600.49]
[117.96, 519.2]
[69.44, 561.42]
[85.19, 674.21]
[84.56, 759.28]
[138.76, 771.25]
[101.83, 836.53]
[108.21, 781.04]
[190.5, 749.78]
[196.87, 811.02]
[220.48, 704.49]
[243.44, 739.57]
[288.09, 867.79]
[256.2, 927.11]
[245.35, 835.26]
[230.05, 893.31]
[228.77, 972.4]
[211.55, 847.38]
[200.7, 930.3]
[187.94, 984.52]
[304.04, 992.82]
[328.92, 920.1]
[443.71, 831.42]
[467.6, 894.06]
[482.46, 844.33]
[512.16, 878.56]
[458.56, 801.72]
[440.48, 769.43]
[493.43, 784.28]
[570.92, 781.05]
[371.39, 679.67]
[328.6, 684.6]
[327.51, 744.52]
[401.24, 942.09]
[393.36, 835.74]
[349.47, 793.54]
[274.63, 973.04]
[331.85, 362.93]
[394.73, 745.97]
[240.76, 237.32]
[247.51, 303.33]
[279.77, 291.33]
[161.24, 351.34]
[369.73, 864.44]
[264.78, 652.16]
[501.81, 575.71]
[467.16, 673.64]
