[57.56, 40.86]
[62.46, 102.71]
[86.02, 139.03]
[127.25, 156.2]
[131.18, 212.65]
[174.81, 61.24]
[195.26, 103.31]
[230.24, 214.41]
[199.35, 186.87]
[267.69, 227.27]
[203.45, 310.67]
[225.46, 251.76]
[173.64, 234.72]
[372.75, 452.59]
[390.36, 485.29]
[419.53, 530.55]
[304.35, 469.7]
[291.77, 379.16]
[278.19, 331.38]
[231.42, 356.53]
[242.48, 470.2]
[250.53, 516.47]
[266.12, 541.12]
[205.77, 421.91]
[215.32, 455.11]
[211.8, 399.78]
[292.47, 586.76]
[354.79, 635.66]
[301.84, 664.17]
[369.05, 619.36]
[403.67, 657.55]
[446.95, 647.88]
[479.02, 663.15]
[442.36, 699.81]
[450.0, 732.91]
[197.46, 676.9]
[225.97, 662.64]
[248.38, 688.61]
[238.7, 654.5]
[186.26, 629.04]
[249.02, 864.95]
[247.99, 889.17]
[227.37, 914.94]
[286.13, 917.01]
[275.82, 871.65]
[306.75, 851.03]
[317.57, 880.41]
[313.96, 815.98]
[339.73, 825.78]
[350.56, 806.19]
[334.06, 773.72]
[378.91, 746.4]
[252.11, 816.5]
[356.74, 911.85]
[289.37, 975.14]
[343.79, 992.66]
[357.95, 1031.42]
[387.02, 981.1]
[376.58, 1006.07]
[342.67, 1039.62]
[330.0, 1020.98]
[395.96, 893.89]
[398.2, 932.28]
[472.74, 970.3]
[441.43, 969.18]
[498.59, 822.55]
[493.78, 867.46]
[457.42, 820.95]
[458.49, 848.75]
[455.82, 873.88]
[483.22, 800.67]
[492.1, 971.33]
[491.71, 999.55]
[515.29, 1044.4]
[507.17, 984.48]
[566.72, 1019.27]
[536.94, 981.0]
[586.44, 1119.89]
[534.78, 1102.67]
[514.42, 1102.67]
[496.42, 1137.51]
[463.15, 1042.01]
[474.5, 1073.71]
[476.85, 1116.76]
[415.01, 1091.71]
[450.63, 1086.23]
[391.92, 1105.02]
[401.71, 1151.2]
[344.56, 1143.77]
[440.84, 1154.73]
[484.31, 1176.68]
[508.61, 1195.65]
[556.2, 1211.29]
[565.85, 1240.58]
[506.94, 1219.28]
[490.3, 1154.05]
[517.35, 1242.47]
[487.03, 1228.32]
[513.31, 1282.23]
[583.72, 1291.32]
[468.16, 1229.33]
[516.67, 1318.61]
[494.1, 1298.4]
[483.99, 1285.93]
[449.97, 1242.81]
[457.72, 1273.13]
[455.02, 1316.59]
[425.04, 1250.89]
[425.71, 1276.84]
[433.46, 1301.09]
[477.59, 1371.43]
[503.37, 1388.05]
[426.29, 1338.56]
[406.85, 1365.5]
[455.62, 1393.47]
[603.99, 1420.47]
[568.08, 1415.99]
[549.1, 1468.46]
[505.94, 1462.25]
[485.22, 1450.86]
[570.86, 1474.07]
[575.05, 1528.24]
[589.03, 1549.56]
[498.51, 1501.68]
[517.73, 1490.14]
[523.35, 1370.86]
[538.92, 1390.32]
[383.39, 1079.55]
[431.66, 1121.16]
[411.62, 1127.56]
[566.82, 1124.15]
[102.24, 185.84]
[458.39, 1346.22]
[454.01, 1213.5]
[552.72, 1300.76]
[349.65, 1114.81]
[567.26, 1096.8]
[275.31, 892.78]
[428.11, 666.72]
[309.38, 496.35]
[241.42, 163.2]
