[518.12, 66.36]
[498.08, 113.11]
[541.98, 117.88]
[550.56, 72.08]
[435.12, 246.49]
[460.04, 296.91]
[422.95, 315.46]
[451.93, 364.14]
[406.14, 253.45]
[382.96, 309.09]
[326.75, 413.4]
[291.97, 451.07]
[279.22, 404.13]
[290.23, 484.11]
[353.98, 467.88]
[364.99, 405.29]
[270.53, 340.38]
[242.71, 386.16]
[548.13, 375.15]
[538.86, 433.69]
[693.02, 242.44]
[677.95, 308.51]
[659.98, 225.05]
[675.63, 183.9]
[743.44, 327.63]
[654.19, 385.01]
[633.9, 456.87]
[594.49, 411.66]
[573.63, 382.69]
[551.03, 466.14]
[591.12, 505.53]
[531.45, 527.05]
[571.04, 580.78]
[602.15, 657.84]
[592.96, 706.63]
[579.52, 636.63]
[509.53, 609.06]
[514.48, 667.04]
[477.71, 527.05]
[485.49, 583.61]
[421.86, 734.2]
[486.2, 741.98]
[489.03, 804.91]
[515.19, 768.14]
[646.99, 818.44]
[653.73, 910.18]
[635.21, 974.15]
[573.77, 960.69]
[537.57, 927.86]
[559.46, 852.11]
[530.0, 814.23]
[527.47, 878.2]
[592.28, 787.3]
[618.38, 859.68]
[508.12, 852.95]
[498.02, 921.97]
[464.35, 923.65]
[439.1, 863.89]
[419.74, 794.03]
[392.8, 815.91]
[370.08, 879.04]
[348.19, 915.23]
[333.88, 855.47]
[311.16, 922.81]
[412.16, 863.05]
[307.79, 739.32]
[352.4, 756.15]
[273.28, 971.63]
[231.2, 930.39]
[205.95, 975.84]
[306.95, 964.05]
[128.96, 378.06]
[105.63, 453.12]
[91.43, 375.02]
[67.08, 429.79]
[28.54, 414.58]
[7.23, 348.64]
[166.11, 653.34]
[161.8, 711.26]
[156.25, 865.28]
[122.37, 803.67]
[108.81, 740.83]
[93.41, 673.06]
[74.93, 711.26]
[81.7, 776.56]
[100.19, 853.58]
[45.35, 769.79]
[23.17, 686.0]
[9.38, 642.58]
[179.5, 1029.18]
[174.3, 1102.99]
[199.48, 1014.31]
[256.76, 1116.67]
[252.51, 1155.38]
[212.53, 1163.22]
[219.3, 1246.65]
[226.06, 1286.49]
[192.99, 1330.83]
[265.14, 1294.75]
[241.84, 1353.38]
[294.1, 1395.19]
[210.88, 1279.76]
[347.79, 1305.71]
[343.31, 1361.18]
[369.26, 1414.87]
[335.83, 1460.15]
[546.25, 1293.48]
[561.13, 1215.2]
[598.65, 1206.78]
[559.83, 1139.5]
[586.36, 1092.91]
[618.71, 1149.2]
[524.9, 1057.33]
[461.49, 1028.86]
[429.79, 1050.86]
[467.96, 1136.91]
[453.73, 1204.84]
[382.56, 1200.96]
[349.56, 1175.08]
[365.09, 1095.5]
[291.33, 1138.2]
[303.62, 1202.26]
[278.39, 1196.43]
[269.98, 1158.91]
[426.55, 1205.49]
[438.84, 1147.91]
[522.34, 997.06]
[372.83, 933.42]
[495.55, 640.67]
[618.88, 630.73]
[139.04, 686.79]
[301.4, 881.98]
[277.95, 900.59]
[364.85, 225.64]
[685.84, 369.32]
[690.58, 333.8]
[660.97, 458.73]
[404.27, 977.3]
[394.2, 1237.19]
[515.19, 1218.43]
[377.32, 1359.39]
[204.26, 1206.06]
[179.05, 801.82]
[56.94, 360.82]
[600.7, 906.82]
[614.78, 354.87]
[413.3, 1103.15]
[461.59, 811.11]
[140.87, 619.1]
[299.25, 1347.85]
[239.01, 1185.64]
[393.19, 1077.99]
