[610.8, 68.81]
[634.49, 127.13]
[651.5, 201.25]
[591.97, 160.54]
[600.47, 236.48]
[584.68, 303.31]
[544.48, 340.05]
[514.96, 424.31]
[455.91, 311.14]
[542.02, 508.56]
[502.04, 480.27]
[494.66, 525.17]
[444.84, 538.7]
[182.92, 538.86]
[254.51, 596.76]
[227.0, 734.99]
[229.52, 801.8]
[213.14, 881.84]
[162.09, 752.64]
[157.67, 820.7]
[157.67, 891.29]
[98.43, 794.23]
[445.52, 676.94]
[452.67, 606.38]
[450.88, 764.47]
[479.46, 619.77]
[559.85, 802.88]
[543.77, 885.05]
[515.19, 812.71]
[500.9, 891.31]
[484.82, 969.02]
[385.68, 982.41]
[352.63, 900.24]
[326.39, 691.83]
[449.97, 1210.78]
[408.78, 1186.59]
[407.48, 1250.01]
[486.59, 1021.18]
[381.98, 1118.59]
[389.82, 1083.29]
[347.98, 1038.17]
[338.17, 1112.05]
[240.76, 997.64]
[104.77, 1097.02]
[53.12, 1086.56]
[63.58, 1212.09]
[108.03, 1246.08]
[144.65, 1138.86]
[211.34, 1151.94]
[229.64, 1229.74]
[192.38, 1261.77]
[198.47, 1325.49]
[152.8, 1244.08]
[123.02, 1301.0]
[25.52, 1159.09]
[95.31, 1177.66]
[167.91, 1152.9]
[111.08, 1006.6]
[80.97, 1019.21]
[132.24, 939.05]
[402.12, 770.86]
[427.14, 800.05]
[470.93, 888.46]
[218.95, 565.51]
[185.85, 627.57]
[350.51, 555.58]
[271.08, 1222.07]
[271.08, 1164.27]
[301.24, 1103.96]
[323.85, 1155.06]
[183.97, 1081.35]
[445.31, 953.19]
[503.91, 1028.66]
[511.04, 1103.45]
[211.89, 955.91]
[242.12, 496.0]
[125.69, 1187.89]
[53.77, 1159.78]
[141.38, 1016.6]
[332.29, 979.33]
[455.86, 1118.59]
[546.45, 948.47]
[132.47, 722.39]
[241.98, 1128.73]
[243.25, 1189.24]
[309.41, 775.68]
[243.25, 1133.19]
