[405.03, 200.99]
[416.94, 119.11]
[436.94, 323.06]
[536.41, 310.79]
[513.16, 370.21]
[504.76, 270.09]
[523.49, 182.89]
[533.18, 265.57]
[334.88, 211.96]
[312.28, 282.37]
[358.78, 387.01]
[405.94, 270.09]
[545.46, 175.79]
[292.25, 284.95]
[317.44, 377.96]
[470.53, 423.18]
[520.91, 433.51]
[493.78, 496.81]
[562.9, 277.84]
[402.34, 401.0]
[427.84, 467.7]
[324.68, 443.19]
[315.79, 520.48]
[149.77, 546.08]
[155.07, 623.52]
[188.83, 695.01]
[194.12, 610.29]
[238.47, 536.15]
[262.3, 562.63]
[251.05, 721.49]
[160.65, 838.29]
[197.03, 874.93]
[157.71, 953.56]
[244.32, 862.39]
[268.82, 945.01]
[328.65, 853.27]
[309.28, 764.39]
[349.73, 777.49]
[419.25, 828.2]
[380.5, 841.88]
[427.22, 944.44]
[550.0, 543.82]
[522.87, 619.67]
[548.34, 690.54]
[592.08, 540.5]
[651.32, 578.7]
[447.02, 628.53]
[497.41, 693.31]
[450.18, 725.11]
[414.31, 665.7]
[381.24, 652.25]
[396.93, 710.54]
[527.36, 774.45]
[584.72, 896.62]
[515.73, 830.52]
[486.3, 838.24]
[487.74, 904.34]
[464.59, 838.72]
[501.25, 974.77]
[462.66, 892.76]
[454.94, 941.97]
[386.99, 985.08]
[324.08, 937.9]
[244.77, 1015.16]
[181.86, 1032.94]
[211.95, 985.76]
[298.1, 1110.2]
[371.26, 1133.45]
[285.9, 1132.64]
[272.88, 1185.82]
[230.56, 1115.28]
[326.05, 1179.31]
[142.66, 1021.96]
[375.0, 1067.42]
[286.41, 1019.26]
[287.5, 452.64]
[247.94, 472.9]
[507.15, 122.25]
[336.39, 1017.21]
[369.89, 922.17]
[532.13, 916.4]
[563.01, 823.77]
[633.05, 616.35]
[628.62, 528.87]
[448.13, 549.91]
[570.49, 623.55]
[144.88, 700.39]
[176.41, 736.98]
[358.14, 298.51]
[313.57, 341.14]
[457.61, 258.47]
[471.82, 173.2]
[457.85, 378.21]
[118.04, 1098.25]
[73.6, 1154.44]
[31.12, 1208.03]
[319.89, 640.1]
