[219.9, 135.69]
[209.24, 181.61]
[306.0, 103.71]
[325.68, 160.29]
[338.8, 220.97]
[296.98, 236.55]
[272.68, 131.25]
[232.63, 201.36]
[193.24, 211.53]
[233.47, 255.58]
[237.71, 304.28]
[310.13, 310.64]
[349.1, 340.28]
[343.17, 289.04]
[317.33, 366.97]
[259.31, 292.0]
[165.71, 300.47]
[158.51, 358.5]
[275.83, 366.54]
[244.91, 418.22]
[334.8, 468.71]
[305.64, 516.3]
[262.34, 506.87]
[231.47, 554.89]
[248.62, 460.57]
[195.45, 511.59]
[374.24, 541.17]
[432.98, 538.17]
[482.29, 516.73]
[449.71, 485.86]
[451.42, 293.35]
[466.0, 357.24]
[479.72, 391.97]
[437.27, 379.53]
[400.4, 348.66]
[386.25, 279.63]
[347.66, 282.21]
[201.72, 400.39]
[176.54, 383.47]
[161.79, 426.0]
[138.35, 482.86]
[77.15, 498.49]
[83.23, 566.63]
[41.99, 498.92]
[139.88, 598.8]
[165.51, 629.14]
[218.34, 609.26]
[226.71, 702.37]
[191.14, 712.31]
[181.63, 817.52]
[154.62, 856.71]
[122.32, 864.65]
[157.27, 779.4]
[247.28, 827.06]
[270.58, 715.33]
[257.34, 854.59]
[284.88, 922.9]
[297.06, 800.05]
[287.53, 755.57]
[307.12, 699.97]
[321.94, 730.16]
[353.71, 752.92]
[360.07, 807.46]
[388.66, 783.64]
[384.42, 730.69]
[404.55, 647.02]
[407.72, 700.5]
[431.73, 811.1]
[422.49, 896.38]
[441.49, 945.76]
[457.76, 1032.58]
[414.9, 986.46]
[385.05, 936.54]
[338.39, 918.63]
[346.53, 970.18]
[299.32, 941.96]
[284.13, 962.58]
[314.51, 1008.16]
[400.14, 1078.45]
[408.91, 1114.9]
[282.94, 1084.91]
[241.88, 984.32]
[222.5, 1035.54]
[227.11, 956.18]
[409.26, 589.9]
[482.78, 607.61]
[501.76, 646.98]
[471.53, 564.04]
[468.02, 658.93]
[342.2, 662.44]
[316.19, 623.08]
[424.82, 764.97]
[319.59, 268.42]
[360.75, 442.49]
[432.18, 459.42]
[207.78, 660.2]
[440.61, 594.26]
[372.57, 934.91]
[438.77, 1000.02]
[267.93, 760.87]
[165.21, 875.24]
[220.96, 756.25]
[40.26, 564.46]
[196.51, 347.44]
[465.14, 458.42]
[413.26, 509.44]
[298.36, 412.12]
[415.05, 315.12]
[471.88, 722.01]
[403.15, 1020.83]
[389.44, 564.47]
[287.31, 598.7]
[268.35, 663.18]
[428.92, 679.54]
[425.26, 738.04]
