[310.76, 61.3]
[313.17, 108.79]
[188.42, 115.23]
[214.98, 138.57]
[219.81, 190.89]
[253.61, 160.3]
[243.95, 205.37]
[302.71, 162.72]
[301.9, 211.81]
[276.15, 179.62]
[294.38, 237.49]
[171.82, 238.64]
[89.18, 288.11]
[145.05, 285.2]
[128.75, 323.03]
[93.75, 448.68]
[247.17, 320.5]
[234.3, 350.2]
[219.95, 384.84]
[278.65, 391.2]
[257.18, 341.96]
[288.32, 466.52]
[257.6, 436.22]
[229.41, 458.95]
[225.2, 509.45]
[295.48, 527.12]
[199.53, 495.14]
[172.6, 530.49]
[222.26, 407.61]
[200.79, 450.95]
[205.88, 576.13]
[271.06, 625.97]
[271.06, 660.48]
[225.05, 652.38]
[183.0, 670.29]
[111.49, 573.43]
[113.52, 677.9]
[60.78, 665.22]
[49.62, 622.62]
[43.54, 647.47]
[264.03, 731.86]
[260.15, 690.9]
[254.55, 660.28]
[248.75, 863.19]
[223.81, 801.58]
[208.78, 756.48]
[197.41, 806.35]
[107.08, 817.27]
[84.44, 811.33]
[74.42, 846.23]
[57.34, 874.81]
[53.63, 806.51]
[38.41, 842.14]
[27.64, 852.91]
[121.93, 871.1]
[98.54, 889.66]
[217.51, 881.68]
[218.77, 917.04]
[140.26, 954.2]
[144.02, 886.55]
[156.04, 867.01]
[105.31, 950.81]
[77.13, 969.23]
[72.99, 997.41]
[64.73, 1011.31]
[36.92, 998.54]
[57.59, 977.49]
[124.48, 1006.81]
[150.03, 985.01]
[179.34, 966.97]
[194.37, 1011.69]
[273.43, 1004.22]
[260.81, 965.72]
[225.55, 956.34]
[220.05, 1053.71]
[219.41, 1026.21]
[265.06, 1114.52]
[174.75, 1106.35]
[206.77, 1151.37]
[230.9, 1182.0]
[262.46, 1198.71]
[266.17, 1224.7]
[207.24, 1195.46]
[138.55, 1094.29]
[124.63, 1121.21]
[96.32, 1082.69]
[98.17, 1114.24]
[123.7, 1146.27]
[76.36, 1094.29]
[85.18, 1136.52]
[64.76, 1072.48]
[45.27, 1099.86]
[197.25, 1224.18]
[186.2, 1297.46]
[235.74, 1285.17]
[216.09, 1265.52]
[170.23, 1227.45]
[165.32, 1254.88]
[166.14, 1283.13]
[168.97, 1325.25]
[179.33, 1348.64]
[191.76, 1369.65]
[155.65, 1346.27]
[177.85, 1386.53]
[126.05, 1310.45]
[113.62, 1333.24]
[76.02, 1364.03]
[113.62, 1377.65]
[122.25, 1430.1]
[202.26, 1505.01]
[212.15, 1528.99]
[263.43, 1476.37]
[299.54, 1454.34]
[325.55, 1391.14]
[352.63, 1395.84]
[303.88, 1408.11]
[199.3, 1255.7]
[244.73, 1087.51]
[140.86, 845.11]
[261.95, 811.49]
[101.35, 636.82]
[276.12, 495.14]
[171.82, 311.97]
[108.39, 264.25]
[183.03, 901.87]
