[461.27, 87.57]
[483.1, 109.4]
[535.34, 84.45]
[610.19, 109.4]
[605.51, 217.77]
[630.46, 258.31]
[538.46, 241.16]
[549.38, 196.72]
[519.75, 286.38]
[513.51, 221.67]
[583.68, 262.21]
[516.63, 259.09]
[709.58, 285.49]
[648.32, 385.73]
[715.15, 467.41]
[730.0, 506.39]
[694.73, 509.18]
[690.08, 471.12]
[642.75, 491.54]
[615.83, 535.17]
[694.73, 539.81]
[728.14, 643.76]
[751.34, 690.17]
[684.52, 737.51]
[699.37, 705.02]
[700.29, 667.89]
[673.38, 699.45]
[715.15, 860.02]
[740.21, 880.44]
[728.14, 924.07]
[793.11, 917.57]
[783.83, 974.19]
[824.67, 878.59]
[858.08, 932.42]
[161.96, 772.78]
[162.89, 848.88]
[177.74, 889.72]
[150.82, 938.92]
[129.47, 967.69]
[83.99, 993.68]
[36.66, 975.12]
[81.21, 951.91]
[114.62, 912.93]
[125.76, 847.96]
[222.29, 821.04]
[274.27, 862.81]
[330.89, 897.15]
[375.44, 936.13]
[325.32, 948.2]
[339.24, 987.18]
[238.07, 951.91]
[262.2, 1004.82]
[198.16, 864.66]
[174.95, 825.68]
[333.67, 1185.81]
[347.59, 1145.9]
[347.59, 1116.2]
[395.86, 1103.2]
[473.82, 1096.7]
[475.68, 1127.33]
[507.24, 1080.93]
[518.37, 1108.77]
[529.51, 1162.6]
[549.93, 1185.81]
[613.98, 1148.68]
[626.04, 1188.59]
[620.47, 1124.55]
[649.25, 1168.17]
[660.38, 1206.23]
[580.56, 1125.48]
[708.65, 1063.29]
[728.14, 987.18]
[738.35, 1080.93]
[737.42, 1103.2]
[760.63, 1129.19]
[764.34, 1151.47]
[749.49, 1175.6]
[693.8, 1205.3]
[674.31, 1229.43]
[708.65, 1229.43]
[689.16, 1253.56]
[782.9, 1195.09]
[807.96, 1146.83]
[797.75, 1118.05]
[813.53, 1019.67]
[799.61, 1233.14]
[804.25, 1260.99]
[766.19, 1252.64]
[818.17, 1185.81]
[984.31, 828.47]
[973.17, 904.57]
[957.4, 1008.53]
[960.18, 1045.66]
[910.99, 1043.8]
[918.41, 1157.96]
[953.68, 1197.87]
[967.61, 1230.36]
[974.1, 1174.67]
[982.46, 1203.44]
[845.09, 1144.04]
[846.02, 1240.57]
[834.88, 1204.37]
[592.63, 1298.12]
[612.12, 1328.75]
[677.09, 1350.09]
[661.31, 1378.87]
[705.86, 1335.24]
[712.36, 1369.58]
[730.92, 1409.5]
[747.63, 1361.23]
[725.36, 1328.75]
[788.47, 1385.36]
[705.86, 1439.2]
[730.0, 1452.19]
[676.16, 1465.19]
[692.87, 1508.81]
[665.02, 1549.65]
[659.46, 1587.7]
[651.1, 1621.12]
[762.48, 1528.3]
[758.77, 1574.71]
[740.21, 1632.25]
[804.25, 1599.77]
[856.23, 1601.63]
[874.79, 1609.98]
[877.57, 1558.0]
[894.28, 1571.0]
[831.17, 1514.38]
[837.66, 1453.12]
[818.17, 1407.64]
[817.24, 1373.3]
[839.52, 1354.73]
[861.8, 1312.04]
[968.53, 868.38]
[742.99, 1046.58]
[305.83, 916.64]
[788.47, 876.73]
[913.77, 1319.46]
[923.05, 1351.02]
[940.69, 1386.29]
[884.07, 1339.88]
[893.35, 1383.51]
[858.08, 1384.43]
[874.79, 1407.64]
[900.78, 1449.41]
[918.41, 1485.6]
[876.65, 1459.62]
[864.58, 1500.46]
[885.93, 1521.8]
[792.18, 1652.67]
[746.7, 1684.23]
[779.19, 1716.72]
[777.33, 1751.06]
[778.26, 1785.4]
[830.24, 1762.2]
[841.38, 1798.4]
[814.46, 1790.04]
[718.86, 1687.94]
[290.41, 846.17]
[202.31, 919.08]
[745.53, 946.28]
[756.13, 907.42]
[805.01, 861.58]
[561.93, 1151.84]
[785.89, 1158.28]
[570.38, 113.54]
[571.17, 72.95]
[631.67, 41.11]
[597.44, 32.35]
[611.77, 65.78]
[638.03, 86.48]
[570.57, 224.89]
[678.5, 334.04]
[783.24, 1317.97]
[797.56, 1281.74]
[824.52, 1280.06]
[762.6, 1290.17]
[583.21, 1279.47]
[698.84, 1033.92]
[729.7, 1013.21]
[860.1, 1012.19]
[718.2, 1510.21]
[730.09, 1481.97]
[703.83, 1475.53]
[762.29, 1466.62]
[807.81, 1757.28]
[794.93, 1751.05]
[639.85, 1576.24]
[777.69, 1442.6]
[814.69, 1444.65]
[946.24, 1426.16]
[927.06, 1433.01]
[900.34, 1415.19]
[576.77, 1315.57]
[785.32, 1568.33]
[210.91, 901.16]
[118.97, 813.4]
[858.3, 1158.49]
[845.91, 1121.33]
[723.64, 1653.51]
