[330.24, 130.25]
[314.22, 165.41]
[372.35, 109.52]
[369.37, 169.14]
[323.91, 212.37]
[423.03, 101.32]
[412.6, 167.65]
[383.53, 240.69]
[458.06, 274.97]
[209.13, 315.22]
[270.25, 342.05]
[291.11, 380.8]
[338.81, 330.12]
[344.03, 274.97]
[440.17, 346.52]
[412.24, 414.27]
[370.41, 492.86]
[375.48, 407.94]
[343.79, 464.97]
[222.11, 458.64]
[222.11, 504.27]
[94.59, 534.9]
[123.69, 546.76]
[104.83, 609.27]
[108.06, 659.93]
[171.65, 599.57]
[246.02, 557.0]
[456.11, 569.86]
[396.54, 533.2]
[449.7, 617.98]
[369.04, 546.04]
[415.73, 732.22]
[408.11, 779.79]
[385.46, 677.63]
[447.87, 787.53]
[321.96, 662.16]
[289.37, 727.33]
[315.88, 753.29]
[286.61, 829.5]
[289.92, 642.28]
[255.13, 692.54]
[267.28, 598.1]
[189.41, 724.57]
[150.2, 706.34]
[61.29, 751.08]
[52.46, 666.58]
[180.74, 775.9]
[233.29, 804.97]
[404.36, 852.49]
[354.61, 854.72]
[354.05, 921.81]
[285.29, 888.27]
[235.53, 893.3]
[269.63, 949.76]
[299.82, 997.84]
[355.44, 976.04]
[354.01, 1026.43]
[369.22, 1072.07]
[174.56, 854.36]
[180.81, 914.03]
[99.0, 828.37]
[125.95, 785.06]
[137.98, 745.11]
[47.51, 797.57]
[140.3, 934.93]
[194.37, 976.34]
[172.45, 1027.0]
[234.81, 1028.47]
[205.09, 1083.03]
[219.55, 1160.91]
[123.07, 867.35]
[78.96, 699.72]
[311.98, 289.88]
[299.31, 426.26]
[204.66, 256.34]
[436.75, 212.94]
[424.54, 669.09]
[415.2, 594.44]
[389.52, 567.4]
[243.7, 610.95]
[203.13, 782.25]
[312.72, 881.51]
[93.62, 750.65]
[163.47, 968.75]
[252.57, 821.93]
[213.03, 1013.19]
[292.08, 309.67]
[368.27, 746.68]
[374.52, 876.08]
[358.04, 220.99]
