[118.85, 63.86]
[179.28, 175.01]
[232.99, 186.2]
[234.48, 251.1]
[238.21, 321.22]
[276.15, 227.55]
[293.2, 317.6]
[292.67, 104.46]
[345.42, 200.9]
[284.67, 157.21]
[343.29, 230.74]
[181.85, 335.51]
[165.24, 421.6]
[319.29, 380.82]
[372.15, 439.72]
[290.59, 452.56]
[272.47, 538.65]
[240.0, 467.66]
[219.61, 540.91]
[202.99, 449.54]
[194.69, 525.06]
[165.99, 547.71]
[429.87, 508.24]
[370.15, 495.4]
[357.95, 577.59]
[425.38, 618.05]
[508.22, 582.09]
[531.33, 636.67]
[493.24, 694.79]
[556.94, 770.32]
[512.35, 798.53]
[283.92, 602.87]
[197.46, 603.78]
[192.0, 654.74]
[255.71, 664.75]
[275.73, 721.18]
[368.56, 726.64]
[366.74, 812.19]
[484.47, 762.3]
[393.46, 665.26]
[543.44, 865.84]
[577.47, 940.64]
[474.65, 905.27]
[491.79, 975.47]
[392.29, 905.82]
[413.58, 982.05]
[222.86, 707.93]
[182.41, 694.13]
[220.0, 755.51]
[244.27, 806.9]
[188.6, 789.3]
[239.99, 864.95]
[161.95, 851.63]
[98.19, 805.0]
[81.54, 902.54]
[37.8, 826.97]
[125.31, 995.84]
[196.49, 997.22]
[169.54, 940.56]
[163.32, 1006.9]
[184.05, 1085.68]
[238.65, 987.55]
[249.7, 1049.74]
[238.65, 1129.91]
[274.58, 953.69]
[289.09, 993.08]
[292.55, 1022.1]
[316.74, 1089.82]
[327.79, 1012.43]
[354.05, 1066.33]
[442.11, 1177.36]
[427.95, 1257.39]
[393.96, 1119.29]
[405.29, 1181.61]
[398.91, 1211.36]
[272.86, 1196.48]
[318.89, 1302.71]
[265.77, 1274.38]
[270.73, 1316.88]
[339.43, 1159.66]
[441.52, 1306.47]
[402.41, 1364.34]
[491.19, 1067.27]
[100.1, 862.1]
[130.07, 749.8]
[279.37, 811.28]
[530.72, 1213.31]
[585.96, 1226.57]
[619.84, 1276.65]
[584.49, 1291.38]
[608.79, 1358.4]
[518.94, 1298.74]
[472.06, 818.45]
[448.21, 748.37]
[159.62, 616.57]
[221.51, 643.74]
[55.64, 646.63]
[351.88, 968.49]
[299.58, 882.89]
[439.24, 1039.13]
[557.44, 1034.73]
[612.46, 1083.54]
[314.28, 804.14]
[362.58, 887.16]
[313.26, 445.26]
