[495.31, 52.64]
[538.66, 117.67]
[577.37, 193.53]
[478.28, 221.4]
[465.89, 311.2]
[461.25, 394.8]
[403.9, 517.9]
[632.98, 465.77]
[680.37, 442.07]
[670.89, 503.68]
[474.99, 627.7]
[490.0, 698.0]
[348.61, 522.64]
[230.12, 435.75]
[197.73, 524.22]
[93.46, 466.56]
[96.62, 537.65]
[72.93, 594.52]
[305.95, 585.83]
[306.74, 743.82]
[249.08, 593.73]
[226.17, 675.88]
[74.51, 716.96]
[90.3, 781.73]
[85.57, 852.82]
[32.64, 798.32]
[39.75, 865.46]
[389.68, 732.76]
[616.13, 698.53]
[725.4, 744.61]
[673.08, 909.07]
[691.31, 969.52]
[622.22, 955.13]
[575.69, 754.58]
[568.01, 913.87]
[526.27, 768.97]
[527.23, 837.58]
[521.95, 917.22]
[475.89, 901.87]
[479.25, 828.94]
[424.07, 933.06]
[520.49, 1008.02]
[486.01, 1025.02]
[437.44, 1046.39]
[707.48, 1035.7]
[630.26, 1002.19]
[621.52, 1059.02]
[622.49, 1129.44]
[650.17, 1129.93]
[656.97, 1171.21]
[608.18, 1182.46]
[329.4, 1262.99]
[321.83, 1183.83]
[322.52, 1114.31]
[371.39, 1131.52]
[366.57, 1059.93]
[281.22, 1089.53]
[277.09, 1156.99]
[255.06, 1236.15]
[212.39, 1066.13]
[227.53, 1031.02]
[164.2, 1150.11]
[157.32, 978.02]
[135.29, 1044.79]
[193.11, 967.01]
[194.49, 890.6]
[238.54, 914.69]
[158.78, 923.83]
[416.72, 805.34]
[581.4, 950.6]
[614.04, 842.08]
[420.4, 988.84]
[170.4, 1091.6]
[186.92, 1174.89]
[213.07, 1109.49]
[265.39, 1194.16]
[494.26, 1068.73]
[528.75, 1041.53]
[550.6, 1009.47]
[401.52, 870.21]
[464.86, 763.69]
[580.96, 840.46]
[614.07, 923.94]
[32.64, 728.02]
[310.69, 671.14]
[465.51, 572.4]
[93.32, 678.93]
[118.01, 741.75]
[119.64, 913.61]
[657.53, 791.15]
[673.46, 828.55]
[462.29, 1099.65]
[473.51, 1119.98]
[221.84, 723.84]
[456.35, 456.8]
[493.61, 523.89]
[293.19, 1028.72]
[497.0, 283.78]
[657.53, 739.9]
