[381.86, 77.9]
[368.05, 140.03]
[343.58, 194.63]
[384.37, 144.43]
[399.43, 111.79]
[342.32, 241.07]
[322.87, 320.15]
[531.31, 301.46]
[538.42, 358.38]
[528.64, 427.76]
[447.7, 374.39]
[389.0, 385.96]
[371.21, 441.99]
[292.94, 411.75]
[355.47, 399.87]
[370.6, 317.76]
[227.98, 403.65]
[235.54, 445.25]
[209.61, 450.65]
[115.07, 524.12]
[79.96, 554.37]
[191.47, 535.14]
[211.69, 519.52]
[157.02, 536.98]
[153.46, 599.98]
[240.41, 606.54]
[383.14, 539.27]
[339.94, 569.35]
[401.73, 594.51]
[454.78, 522.87]
[455.88, 479.67]
[289.76, 445.26]
[475.67, 420.46]
[392.04, 738.73]
[195.14, 766.21]
[154.11, 728.47]
[234.52, 799.03]
[348.38, 794.63]
[321.06, 844.04]
[320.48, 884.16]
[297.8, 913.23]
[259.43, 856.25]
[283.27, 963.8]
[302.96, 1000.19]
[248.22, 1006.67]
[374.76, 1024.32]
[383.58, 1053.75]
[203.54, 1084.62]
[201.75, 1132.28]
[228.56, 1175.17]
[113.58, 1063.76]
[117.75, 1110.23]
[125.14, 952.0]
[149.87, 980.95]
[137.98, 1010.5]
[64.32, 1027.3]
[35.45, 1059.61]
[11.33, 1026.87]
[44.93, 965.26]
[19.51, 993.27]
[88.87, 943.73]
[58.72, 914.86]
[32.87, 948.89]
[70.46, 806.59]
[43.42, 752.95]
[114.94, 832.75]
[140.23, 866.33]
[179.48, 820.54]
[233.55, 846.27]
[205.21, 874.18]
[339.96, 876.36]
[357.4, 916.48]
[420.2, 897.3]
[415.4, 926.08]
[99.68, 969.48]
[212.17, 623.53]
[289.18, 612.23]
[208.8, 717.14]
[118.86, 778.24]
[91.82, 748.59]
[54.41, 997.14]
[151.68, 951.39]
[143.37, 1109.04]
[237.63, 964.29]
[263.5, 902.76]
[284.43, 865.55]
[93.46, 514.4]
[123.17, 490.09]
[431.69, 434.87]
[320.23, 171.0]
[440.82, 484.44]
[283.31, 502.9]
[286.94, 481.13]
[279.23, 575.46]
[172.35, 881.68]
[350.93, 999.57]
[173.79, 1094.05]
[297.6, 825.84]
[275.9, 783.42]
[264.04, 740.15]
[253.39, 705.71]
[289.87, 720.06]
[244.93, 681.14]
[199.38, 650.15]
[200.57, 423.26]
[330.3, 730.4]
