[516.49, 166.88]
[513.49, 221.91]
[560.51, 257.93]
[565.51, 323.96]
[407.86, 158.15]
[356.2, 110.55]
[375.45, 187.52]
[384.56, 258.42]
[443.3, 252.34]
[321.77, 164.23]
[329.87, 239.18]
[316.7, 318.18]
[273.15, 106.5]
[246.82, 205.75]
[284.29, 257.41]
[259.98, 287.79]
[256.95, 364.77]
[416.97, 362.74]
[358.23, 291.84]
[456.47, 307.04]
[467.61, 369.83]
[500.02, 415.41]
[306.41, 437.81]
[272.3, 496.21]
[374.62, 397.51]
[407.17, 486.9]
[442.31, 479.67]
[612.97, 499.45]
[656.91, 573.41]
[601.99, 553.64]
[555.85, 514.83]
[575.62, 579.27]
[568.3, 611.5]
[510.44, 567.55]
[489.2, 585.86]
[540.47, 664.22]
[404.98, 599.78]
[468.7, 661.3]
[539.74, 744.05]
[440.87, 700.84]
[271.7, 556.57]
[257.78, 622.48]
[289.27, 633.47]
[274.63, 659.83]
[210.42, 673.85]
[145.04, 792.42]
[231.35, 732.26]
[267.09, 814.22]
[288.02, 752.32]
[333.35, 811.6]
[47.42, 514.33]
[67.44, 591.43]
[105.99, 656.67]
[135.64, 602.55]
[155.66, 699.67]
[174.94, 836.29]
[148.67, 917.23]
[228.01, 901.15]
[213.0, 833.61]
[221.72, 974.47]
[219.01, 931.6]
[285.76, 978.82]
[264.59, 930.52]
[332.43, 879.51]
[351.42, 919.67]
[297.7, 893.08]
[317.23, 963.62]
[368.78, 986.41]
[427.39, 1016.26]
[410.57, 966.33]
[205.57, 1057.73]
[156.47, 1104.25]
[113.84, 1145.59]
[279.87, 1078.41]
[308.29, 1133.32]
[367.73, 1138.49]
[339.95, 1062.9]
[402.61, 1086.16]
[500.16, 1026.73]
[511.14, 979.57]
[436.85, 900.1]
[427.16, 827.75]
[383.23, 797.39]
[366.88, 727.37]
[406.26, 711.33]
[409.91, 757.27]
[338.44, 743.42]
[556.39, 799.18]
[585.26, 872.0]
[616.02, 856.31]
[589.66, 777.84]
[589.03, 728.25]
[518.72, 795.42]
[533.79, 860.7]
[545.71, 939.17]
[473.53, 916.57]
[492.99, 863.84]
[487.34, 801.07]
[448.42, 824.29]
[617.18, 592.41]
[270.56, 887.11]
[513.37, 508.97]
[444.9, 532.38]
[449.72, 565.45]
[542.03, 592.52]
[559.17, 649.94]
[452.12, 875.4]
[198.72, 990.35]
[330.47, 1087.38]
[359.95, 1033.04]
[376.76, 623.16]
[372.5, 462.14]
