[322.27, 107.6]
[332.65, 164.46]
[290.62, 243.08]
[152.17, 205.01]
[230.79, 220.34]
[235.24, 145.67]
[173.94, 318.26]
[163.81, 371.3]
[145.93, 311.71]
[119.11, 372.49]
[277.03, 419.57]
[300.87, 354.61]
[339.01, 382.62]
[252.0, 317.07]
[358.08, 358.78]
[339.01, 318.86]
[339.01, 278.93]
[374.76, 290.25]
[404.56, 351.63]
[423.63, 301.57]
[442.69, 354.01]
[384.3, 386.79]
[162.57, 416.62]
[446.7, 454.02]
[431.62, 508.91]
[436.44, 546.92]
[423.17, 457.64]
[351.99, 479.35]
[309.76, 431.09]
[313.98, 517.96]
[271.15, 510.72]
[232.54, 569.24]
[295.28, 613.88]
[229.53, 454.62]
[231.34, 546.31]
[379.74, 572.86]
[382.75, 595.18]
[183.08, 505.9]
[90.18, 512.53]
[81.13, 589.15]
[44.33, 527.01]
[46.74, 589.75]
[276.87, 663.14]
[159.74, 646.04]
[220.44, 621.25]
[109.3, 663.14]
[122.12, 716.14]
[63.13, 652.02]
[325.6, 666.56]
[348.68, 725.55]
[354.67, 770.01]
[357.23, 646.04]
[383.74, 722.13]
[404.2, 662.93]
[396.35, 607.1]
[421.21, 599.68]
[442.15, 641.56]
[304.17, 740.64]
[311.59, 810.49]
[248.53, 721.47]
[246.68, 775.87]
[233.08, 835.84]
[216.38, 709.73]
[207.11, 780.82]
[178.73, 722.94]
[194.19, 667.75]
[147.09, 722.94]
[134.58, 745.76]
[172.11, 805.37]
[178.0, 849.53]
[152.24, 786.97]
[145.62, 809.78]
[149.3, 856.89]
[111.76, 831.86]
[102.2, 889.27]
[73.49, 853.21]
[37.43, 883.38]
[104.4, 982.73]
[124.27, 1011.43]
[105.14, 1044.55]
[204.49, 1021.0]
[169.9, 963.6]
[196.4, 935.63]
[222.89, 889.27]
[253.8, 929.74]
[274.41, 980.52]
[287.65, 929.74]
[305.25, 998.56]
[315.89, 896.56]
[337.79, 948.5]
[263.3, 1082.86]
[270.22, 1118.51]
[193.15, 190.62]
[371.13, 823.11]
[370.08, 549.33]
[220.42, 301.57]
[312.05, 1030.53]
[213.7, 528.66]
[312.05, 942.62]
