[293.09, 122.34]
[305.83, 195.04]
[272.93, 169.04]
[266.03, 247.57]
[218.28, 134.02]
[203.42, 223.16]
[159.38, 237.49]
[327.07, 251.39]
[359.41, 361.94]
[297.75, 370.96]
[254.13, 425.86]
[266.16, 339.38]
[221.79, 383.0]
[229.31, 295.76]
[202.99, 358.18]
[196.23, 290.5]
[470.5, 399.75]
[411.88, 401.28]
[273.33, 506.33]
[237.55, 478.17]
[230.7, 529.93]
[256.58, 590.07]
[299.97, 612.15]
[188.07, 534.5]
[219.28, 581.7]
[397.63, 378.02]
[398.1, 491.77]
[390.86, 561.98]
[506.76, 543.59]
[515.12, 604.33]
[567.18, 647.41]
[517.54, 657.56]
[474.1, 607.92]
[452.1, 642.33]
[523.97, 689.78]
[494.71, 712.32]
[491.36, 751.17]
[454.42, 711.84]
[426.12, 751.17]
[395.92, 703.57]
[344.53, 757.82]
[249.74, 677.3]
[278.4, 768.35]
[311.9, 807.19]
[368.23, 842.64]
[224.01, 732.41]
[234.21, 791.65]
[218.67, 863.52]
[179.83, 780.0]
[175.46, 726.1]
[115.73, 767.86]
[85.62, 775.63]
[47.26, 900.91]
[136.12, 878.09]
[169.22, 939.32]
[179.05, 963.9]
[181.51, 886.07]
[263.43, 909.01]
[230.66, 936.05]
[265.89, 1041.73]
[330.61, 1131.85]
[451.74, 1127.99]
[423.65, 1015.05]
[315.39, 988.13]
[313.05, 948.92]
[411.0, 884.64]
[394.29, 821.37]
[345.6, 867.93]
[493.73, 859.83]
[453.53, 881.83]
[450.15, 834.44]
[146.48, 784.93]
[503.04, 922.45]
[380.35, 960.04]
[381.52, 1010.36]
[440.62, 1058.93]
[413.7, 1077.07]
[254.42, 1091.7]
[387.14, 1097.44]
[286.37, 968.0]
[72.03, 842.15]
[119.61, 799.42]
[158.46, 828.07]
[421.8, 666.27]
[488.96, 681.62]
[446.58, 507.37]
[443.24, 574.8]
[364.68, 443.15]
[327.43, 668.05]
[495.29, 781.39]
[298.66, 1022.57]
[211.0, 1036.1]
[296.49, 854.82]
[178.42, 445.73]
[340.68, 618.73]
