[271.95, 364.88]
[246.13, 253.53]
[275.71, 259.99]
[236.44, 184.14]
[424.77, 719.99]
[178.21, 648.74]
[148.21, 657.18]
[155.56, 877.33]
[333.15, 936.62]
[420.94, 839.35]
[293.3, 664.45]
[402.2, 999.29]
[272.36, 994.33]
[287.66, 969.52]
[324.88, 1042.3]
[379.87, 1050.15]
[158.24, 1058.84]
[140.46, 1029.06]
[207.03, 969.11]
[178.51, 1116.13]
[163.86, 1162.59]
[212.84, 1217.43]
[346.79, 1229.57]
[461.48, 1114.03]
[390.74, 1084.31]
[418.37, 1103.99]
[368.43, 1239.98]
[363.69, 1213.28]
[189.27, 1312.94]
[222.79, 1287.0]
[244.68, 1366.6]
[266.87, 1435.71]
[294.62, 1284.88]
[256.79, 1237.46]
[272.93, 1262.18]
[219.96, 1183.49]
[187.68, 1222.83]
[293.02, 1173.68]
[363.14, 1090.84]
[355.12, 1049.62]
[215.78, 1073.33]
[189.52, 1092.3]
[251.53, 1074.79]
[236.21, 1103.6]
[249.19, 1443.02]
[226.94, 1468.83]
[250.52, 1398.52]
[159.3, 1494.64]
[187.78, 1448.36]
[172.6, 1536.73]
[271.39, 1491.99]
[271.77, 1515.74]
[292.46, 1530.3]
[231.55, 1516.89]
[214.7, 1541.03]
[152.13, 1603.33]
[171.52, 1576.74]
[147.07, 1523.71]
[124.91, 1430.44]
[217.07, 1239.63]
[238.05, 1268.08]
[337.5, 677.63]
[280.47, 686.08]
[431.7, 581.74]
[402.76, 546.8]
[310.77, 605.96]
[299.45, 1589.17]
[279.21, 1629.65]
[145.19, 1579.77]
[292.7, 1611.39]
[354.74, 1191.89]
[362.69, 1147.52]
[407.99, 1045.19]
[308.53, 300.33]
[254.75, 146.71]
[255.7, 147.66]
[257.6, 121.05]
[343.11, 245.52]
[350.27, 425.67]
[366.31, 291.78]
[370.81, 329.84]
[365.8, 351.88]
[192.08, 615.89]
[143.14, 685.62]
[350.53, 664.83]
[364.6, 570.0]
[372.55, 628.73]
[253.87, 697.25]
[389.07, 680.12]
[280.17, 809.81]
[262.43, 842.84]
[285.07, 864.87]
[387.84, 849.57]
[343.39, 894.44]
[318.8, 904.6]
[297.42, 942.02]
[310.25, 930.79]
[299.55, 973.03]
[272.41, 931.83]
[252.02, 933.29]
[231.63, 914.35]
[195.22, 904.88]
[380.47, 1030.68]
[425.41, 1051.25]
[364.23, 1179.03]
[345.58, 1153.27]
[343.02, 1189.85]
[249.12, 1153.63]
[251.13, 1124.12]
[188.08, 1191.86]
[268.32, 1294.53]
[229.69, 1392.98]
[228.05, 1370.87]
[207.36, 1334.31]
[218.53, 1644.48]
[235.84, 1665.78]
[309.36, 218.85]
[420.79, 633.29]
[289.64, 1141.27]
[136.13, 1548.04]
[149.22, 1538.22]
[166.4, 1616.24]
[373.3, 1012.47]
[264.24, 512.15]
[251.41, 440.15]
[323.13, 461.32]
[375.52, 446.34]
[405.56, 771.76]
[306.26, 877.65]
[302.38, 998.2]
[161.06, 1300.66]
[244.55, 1469.52]
[187.93, 1465.12]
[126.15, 1573.32]
