[339.31, 103.12]
[314.52, 147.2]
[266.31, 186.45]
[370.99, 96.24]
[397.85, 125.85]
[423.33, 176.81]
[459.14, 142.38]
[420.57, 112.08]
[357.22, 206.42]
[337.93, 251.19]
[315.21, 290.44]
[518.22, 322.42]
[477.23, 336.48]
[411.05, 354.63]
[428.62, 395.04]
[368.31, 355.22]
[359.52, 403.82]
[429.21, 469.99]
[482.5, 432.51]
[521.15, 372.78]
[563.89, 394.45]
[579.12, 448.91]
[618.94, 504.54]
[537.54, 447.74]
[517.05, 503.37]
[490.11, 460.04]
[461.75, 530.51]
[462.75, 572.83]
[395.02, 564.87]
[382.08, 596.73]
[346.22, 630.6]
[397.02, 527.02]
[374.11, 567.85]
[248.72, 588.74]
[236.86, 626.09]
[217.3, 657.51]
[270.06, 643.28]
[292.59, 672.92]
[274.21, 756.51]
[308.59, 738.13]
[311.56, 780.81]
[372.39, 705.19]
[376.42, 754.6]
[341.13, 740.48]
[354.24, 786.35]
[395.57, 782.82]
[400.61, 724.35]
[422.79, 736.45]
[436.4, 789.88]
[477.74, 763.67]
[465.64, 705.7]
[577.01, 831.95]
[583.13, 865.12]
[543.84, 873.28]
[596.4, 923.29]
[564.76, 930.43]
[575.99, 986.56]
[532.61, 961.56]
[504.55, 862.56]
[502.51, 913.08]
[500.46, 959.01]
[481.58, 873.79]
[453.01, 925.84]
[451.99, 975.85]
[321.08, 910.94]
[337.56, 860.17]
[350.15, 817.65]
[257.72, 836.3]
[273.34, 814.61]
[286.36, 795.95]
[262.5, 946.09]
[244.27, 982.1]
[220.84, 1000.33]
[307.19, 966.91]
[329.32, 983.84]
[347.54, 959.1]
[329.32, 942.18]
[376.62, 934.37]
[364.47, 976.03]
[403.09, 918.75]
[393.97, 969.52]
[300.03, 1020.37]
[293.88, 1048.04]
[248.99, 1044.35]
[217.62, 1077.56]
[27.93, 1113.9]
[25.83, 1155.92]
[104.6, 1266.2]
[105.65, 1315.57]
[146.41, 1504.45]
[142.62, 1538.63]
[172.99, 1509.01]
[163.88, 1549.26]
[147.17, 1582.68]
[392.53, 1021.35]
[386.13, 1049.88]
[337.93, 1054.8]
[600.11, 1098.58]
[615.85, 1147.27]
[552.88, 1156.62]
[545.01, 1208.76]
[529.27, 1126.12]
[508.12, 1173.84]
[510.09, 1212.21]
[501.73, 1248.11]
[567.15, 1198.92]
[566.17, 1239.75]
[380.72, 1162.52]
[349.24, 1189.58]
[430.4, 1203.35]
[440.24, 1246.15]
[349.73, 1247.06]
[321.04, 1281.61]
[287.07, 1175.03]
[274.19, 1204.9]
[242.57, 1234.18]
[239.29, 1415.97]
[229.21, 1440.27]
[210.24, 1461.62]
[222.69, 1517.93]
[301.53, 1445.02]
[315.76, 1418.34]
[352.51, 1397.59]
[366.15, 1356.69]
[375.63, 1378.62]
[375.04, 1429.6]
[405.27, 1399.37]
[304.49, 1472.88]
[342.43, 1478.21]
[314.57, 1532.75]
[379.78, 1487.11]
[391.64, 1517.34]
[366.74, 1567.13]
[376.22, 1608.63]
[267.74, 1510.82]
[290.27, 1530.38]
[322.28, 1651.71]
[299.02, 1667.02]
[640.22, 1266.9]
[658.52, 1300.89]
[641.79, 1356.32]
[625.58, 1318.67]
[610.93, 1270.04]
[615.64, 1346.91]
[616.16, 1393.97]
[582.17, 1278.41]
[572.24, 1317.1]
[554.46, 1376.19]
[567.53, 1414.37]
[583.74, 1453.59]
[507.45, 1453.03]
[516.98, 1412.8]
[526.51, 1532.97]
[520.68, 1577.43]
[525.45, 1619.25]
[653.75, 1583.22]
[666.44, 1541.09]
[652.94, 1561.35]
[485.47, 1617.9]
[474.54, 1649.8]
[449.48, 1647.06]
[445.83, 1680.78]
[433.53, 1728.63]
[408.46, 1680.78]
[404.36, 1709.03]
[396.16, 1734.1]
[369.28, 1685.34]
[358.34, 1719.52]
[354.24, 1762.35]
[336.01, 1670.76]
[330.09, 1702.65]
[328.72, 1744.12]
[471.52, 1682.74]
[497.26, 1694.92]
[519.12, 1736.99]
[513.03, 1710.97]
[449.28, 1831.72]
[452.09, 1865.62]
[434.71, 1783.52]
[419.86, 1807.9]
[325.26, 1800.34]
[323.39, 1768.58]
[293.04, 1781.19]
[286.03, 1819.01]
[326.8, 1911.55]
[338.72, 1893.68]
[358.57, 1927.03]
[325.49, 2025.12]
[316.72, 2063.4]
[324.41, 1333.4]
[256.93, 1290.02]
[255.0, 1322.8]
[381.96, 1215.06]
[279.55, 712.64]
[279.82, 1418.69]
[272.66, 1468.16]
[256.38, 1429.75]
[244.02, 1468.81]
[667.59, 1349.61]
[646.0, 1318.61]
[531.98, 1353.48]
[308.36, 1300.9]
[385.85, 1252.75]
[537.95, 389.13]
[520.93, 408.03]
[436.66, 822.44]
[310.89, 830.64]
[352.73, 1814.42]
[484.68, 914.21]
[366.46, 1867.41]
[235.4, 1596.44]
[199.06, 1656.52]
[232.49, 1664.27]
[253.32, 1661.85]
[273.12, 1542.39]
[359.73, 855.09]
[345.37, 904.63]
[524.51, 887.09]
[291.04, 1841.83]
[328.27, 1504.33]
[266.48, 1051.88]
