[174.16, 72.6]
[150.8, 125.5]
[162.24, 179.36]
[197.99, 128.84]
[219.44, 64.97]
[281.86, 71.56]
[297.3, 131.87]
[282.34, 202.8]
[306.51, 215.12]
[327.7, 327.95]
[344.8, 385.39]
[376.94, 429.83]
[230.6, 154.26]
[234.71, 222.64]
[251.12, 279.4]
[192.45, 229.54]
[288.79, 366.67]
[294.46, 395.99]
[215.02, 332.63]
[194.22, 384.64]
[170.58, 427.2]
[226.37, 371.4]
[216.92, 427.2]
[251.67, 393.65]
[251.67, 442.39]
[272.42, 425.5]
[283.52, 468.92]
[295.58, 507.04]
[162.81, 473.59]
[165.26, 540.02]
[216.05, 519.01]
[228.75, 579.58]
[304.88, 548.19]
[272.65, 602.85]
[242.52, 642.79]
[244.62, 689.74]
[201.87, 618.97]
[160.53, 630.88]
[136.0, 677.83]
[302.08, 691.14]
[263.64, 723.98]
[409.79, 692.3]
[377.47, 705.23]
[354.2, 697.9]
[325.34, 722.46]
[393.83, 792.77]
[340.34, 766.02]
[121.53, 766.41]
[136.98, 812.77]
[129.57, 867.78]
[264.25, 849.05]
[244.22, 893.48]
[289.28, 783.34]
[286.78, 817.76]
[310.38, 851.19]
[292.5, 903.49]
[358.91, 903.07]
[364.34, 967.32]
[402.35, 1066.41]
[368.87, 1091.3]
[451.22, 1056.91]
[291.79, 983.85]
[298.66, 1017.75]
[300.95, 1050.73]
[287.21, 1094.7]
[300.95, 1137.75]
[225.84, 1069.05]
[249.65, 1013.63]
[202.48, 1008.13]
[195.6, 1045.69]
[344.83, 670.82]
[427.89, 1169.62]
[437.78, 1199.28]
[379.25, 1158.15]
[388.35, 1181.88]
[346.42, 1191.37]
[317.95, 1225.38]
[285.12, 1207.19]
[279.58, 1241.2]
[257.04, 1279.96]
[240.82, 1202.84]
[224.21, 1164.48]
[394.36, 1245.2]
[386.36, 1285.24]
[415.18, 1275.23]
[391.56, 1328.48]
[462.58, 1686.85]
[472.57, 1708.21]
[387.79, 1616.54]
[405.37, 1664.79]
[369.18, 1665.48]
[378.83, 1693.74]
[392.96, 1715.11]
[327.12, 1613.03]
[297.58, 1627.8]
[266.4, 1656.93]
[323.07, 1430.92]
[323.65, 1478.02]
[338.77, 1529.77]
[302.72, 1515.24]
[282.37, 1550.71]
[240.5, 1512.33]
[279.46, 1375.1]
[314.35, 1364.05]
[402.73, 1371.61]
[405.06, 1401.27]
[407.97, 1458.25]
[442.27, 1426.85]
[457.97, 1469.88]
[411.99, 1349.72]
[427.81, 1376.91]
[457.97, 1397.68]
[480.72, 1374.44]
[324.38, 1699.24]
[356.41, 1739.28]
[271.32, 1743.79]
[248.8, 1767.31]
[195.47, 1881.64]
[165.57, 1855.8]
[149.36, 1873.54]
[288.19, 1861.38]
[321.64, 1865.94]
[335.32, 1907.99]
[377.37, 1840.6]
[384.47, 1865.43]
[410.81, 1863.4]
[433.62, 1898.87]
[461.99, 1926.74]
[425.51, 1838.57]
[544.07, 1928.77]
[558.26, 1964.74]
[455.4, 1997.68]
[460.98, 2022.0]
[381.43, 2034.16]
[313.24, 1998.15]
[327.6, 2030.46]
[346.58, 2047.39]
[290.15, 2004.82]
[274.77, 1966.86]
[269.64, 1997.12]
[225.53, 2019.69]
[173.72, 1965.32]
[148.59, 1947.88]
[232.06, 2123.49]
[223.75, 2158.28]
[190.0, 2140.62]
[184.29, 2204.49]
[140.67, 2139.58]
[151.58, 2208.64]
[177.54, 2254.86]
[169.75, 2288.61]
[270.48, 2183.2]
[299.56, 2214.87]
[315.14, 2192.03]
[306.83, 2162.95]
[334.87, 2086.62]
[342.14, 2108.95]
[360.83, 2116.74]
[264.23, 2283.7]
[273.7, 2319.44]
[276.85, 2346.25]
[286.31, 2372.01]
[244.26, 2304.73]
[234.8, 2260.57]
[232.14, 1800.76]
[376.16, 1446.83]
[378.57, 1506.95]
[268.87, 1502.29]
[246.36, 2349.4]
[239.89, 1988.92]
[251.55, 1892.13]
[243.61, 2084.56]
[206.42, 2309.59]
[198.22, 2353.59]
[205.77, 2264.27]
[218.57, 2201.55]
[256.99, 2214.36]
[480.71, 1633.42]
[485.19, 1659.78]
[279.37, 1696.24]
[413.41, 1764.1]
[314.31, 1576.42]
[271.87, 1582.14]
[412.55, 1589.3]
[288.69, 1443.84]
[350.2, 1343.81]
[339.38, 1375.58]
[334.65, 1262.03]
[205.97, 166.87]
[259.38, 541.46]
[255.56, 491.87]
[193.77, 500.26]
[409.63, 1786.87]
[268.46, 1778.63]
[226.13, 2311.56]
